rating,date,content,content_preprocess,content_len,content_word_count,year,month,weekday,sentiment,bow_가다,bow_가볍다,bow_감동,bow_기대,bow_꾸다,bow_내용,bow_동화,bow_따뜻하다,bow_마음,bow_받다,bow_백화점,bow_베스트셀러,bow_상상력,bow_생각,bow_선물,bow_소설,bow_소재,bow_시간,bow_신선하다,bow_아이,bow_이야기,bow_읽히다,bow_자다,bow_재미,bow_재미있다,bow_재밌다,bow_좋다,bow_주문,bow_추천,bow_흥미롭다
5.0,2021-11-14,재밌게 잘 읽었어요:),재밌다 자다,12,3,2021,11,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5.0,2021-11-11,"흥미롭게,잼있게 잘 읽었습니다",흥미롭다 재다 자다,16,3,2021,11,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.0,2021-11-09,5학년 기대이상으로 잘읽고 용돈으로  2권 사달라합니다. 2권 주문완료 ^^,5 학년 이상 용돈 2 권 달라 2 권 주문 완료,42,9,2021,11,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,2021-11-09,6학년 아들이 재미있어하면 2권다 사달라고 조르네요!!,6 학년 아들 재미있다 2 권 달라 조르다,30,6,2021,11,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-11-09,아이를위해  주문했어요,아이 위해 주문,12,2,2021,11,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5.0,2021-11-09,재밌게 읽었다,재밌다,7,2,2021,11,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-11-07,아이가 좋아해요,아이 좋아하다,8,2,2021,11,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,2021-11-07,재미있게 읽은 책입니다.,재미있다,13,3,2021,11,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-11-02,좋아요 선물하기 좋은 책이네요,좋다 선물 좋다 요,16,4,2021,11,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
5.0,2021-10-31,어른도 읽는 동화,어른 동화,9,3,2021,10,6,positive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-10-31,마음을 움ㅈㄱ이는 책,마음 움,11,3,2021,10,6,positive,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-10-27,재밌어요! 추천합니다,재밌다 추천,11,2,2021,10,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5.0,2021-10-20,잘 읽을게요,자다,6,2,2021,10,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,2021-10-19,도움이 됩니다.,도움,8,2,2021,10,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-10-19,너무 재밌어서 금방 읽었어요~!,재밌다 금방,17,4,2021,10,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-10-17,너무 좋아요,좋다,6,2,2021,10,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-10-17,평이좋아 제가 볼려고 주문했는데 초등학교 아이가 먼저 읽고 재밌어하네요ㅎ,평이 좋다 제 주문 초등학교 아이 먼저 재밌다,40,9,2021,10,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
5.0,2021-10-17,즐겁게 후루룩 읽을 수 있는 책입니다,즐겁다 후루룩,20,6,2021,10,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-10-17,몽글몽글한 내용이라 상상하면서 읽다보니 금방 읽네요 좋아요,몽글몽글하다 내용 상상 금방 좋다,32,7,2021,10,6,positive,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-10-16,아이가 읽고싶다고 고른책 ㅎ하루에 읽었네요,아이 고르다 하루,23,5,2021,10,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,2021-10-14,꿈을 소재로 또 다른 삶과 세계를 보여주는 내용이 너무 신선하고 좋았습니다,꿈 소재 또 다른 삶 세계 보여주다 내용 신선하다 좋다,41,11,2021,10,3,positive,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-10-14,좋아요,좋다,3,1,2021,10,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-10-06,초등5학년 아이가 재미있게 잘보내요. 다음편도 구매예정입니다.,초등 5 학년 아이 재미있다 보내다 다음 편도 예정,34,6,2021,10,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5.0,2021-10-05,잘 읽었습니다,자다,7,2,2021,10,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,2021-10-05,좋아요~,좋다,4,1,2021,10,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-10-03,재밌게 읽었어요~,재밌다,9,2,2021,10,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-10-02,재밌게 봤어요. 뒷이야기가 궁금해서 빨리 읽어지는 책입니다,재밌다 뒷이야기 궁금하다,32,7,2021,10,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-09-29,가슴 따뜻한 어른들의 동화,가슴 따뜻하다 어른 동화,14,4,2021,9,2,positive,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-09-28,추천드립니다.,추천 드리다,7,1,2021,9,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.0,2021-09-26,재밌어용,재밌다,4,1,2021,9,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-09-24,재밌습니다.,재밌다,6,1,2021,9,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-09-20,재미난 작품입니다.,재미 작품,10,2,2021,9,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.0,2021-09-18,넘 재미있어요,넘다 재미있다,7,2,2021,9,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-09-14,아이를 위해 샀으나 내가 더 푹 빠진 책,아이 위해 사다 내 푹 빠지다,22,8,2021,9,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,2021-09-13,정말 재밌게 읽었습니다. 저도 꿈백화점에 여러번 갔다왔겠죠?,재밌다 꿈 백화점 번 가다 오다,33,7,2021,9,0,positive,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-09-11,재밌고 따뜻하게 읽었어요,재밌다 따뜻하다,13,3,2021,9,5,positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-09-11,아이들과 같이 읽으려고 주문했어요^^,아이 주문,20,4,2021,9,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5.0,2021-09-11,맛있는 사탕을 하나씩 까먹는 느낌..,맛있다 사탕 하나 까먹다,20,5,2021,9,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-09-09,가볍게 읽기 좋음. 기분 좋아지는 이야기.,가볍다 좋다 기분 좋아지다 이야기,23,6,2021,9,3,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.0,2021-09-08,재미있어요,재미있다,5,1,2021,9,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-09-08,이유있는 베스트셀러,이유 베스트셀러,10,2,2021,9,2,positive,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-09-07,내용이 궁금해서 구입했어요,내용 궁금하다 구입,14,3,2021,9,1,positive,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-09-04,선물하기 좋은 책이에요,선물 좋다,12,3,2021,9,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-09-01,없어져 버린 나의 동심을 되찾을 수 있었던 기회,없어지다 버리다 나 동심 되찾다 기회,26,8,2021,9,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-08-30,정말 재밌게 쉼없이 책장을 넘겨보며 읽었습니다. 상상력  풍부한 작가님의 센스가 돋보이는,재밌다 쉬다 책장 넘겨보다 상상력 풍부하다 작가 센스 돋보이다,49,11,2021,8,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-08-29,몽글몽글 따듯한 느낌이 좋네요. 어린 시절에 이 소설을 만났다면 너무나 좋아했을 것 같아요,따다 좋다 어리다 시절 소설 만나다 좋아하다,50,13,2021,8,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-08-27,꿈에서 꼭 가보고싶은 곳 :) 상상하며 읽는 재미가 있었어요 귀엽고 설레이는 책이었습니다,꿈 꼭 가보다 곳 상상 재미 귀엽다 설레다,49,12,2021,8,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.0,2021-08-26,재밌어요,재밌다,4,1,2021,8,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-08-25,왜 인기가 많고 2가 나왓는지 알거 같다 상상력을 더해주는것만 같다,왜 인기 많다 2 가다 나왓는 알다 상상력 해주다,37,10,2021,8,2,positive,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-08-25,행복한 꿈을 꾸고싶게 만든책.,행복하다 꿈 꾸다 만들다,16,4,2021,8,2,positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-08-24,재밌어요! 2권도 구매하러 가야겠군요..,재밌다 2 권 가다,22,4,2021,8,1,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-08-22,상품 배송 가격대비 만족합니다.^^,상품 배송 가격 대비 만족하다,19,4,2021,8,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-08-21,기발하고 재밌어서 지인에게 선물로도 줬습니다.,기발하다 재밌다 지인 선물 도 주다,25,5,2021,8,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-08-20,배송이 빨리 와서 좋습니다.,배송 오다 좋다,15,4,2021,8,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-08-19,"재미있을꺼같아요  아직못읽….,근데책표지가오ㅐ다르지",재미있다 책표지 가오 다르다,28,2,2021,8,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-08-18,기대됩니다,기대,5,1,2021,8,2,positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-08-16,잠을 자는 시간이 설레게 만들어주는 책,잠 자다 시간 설레다 만들다,21,6,2021,8,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5.0,2021-08-15,읽다보면 시간가는줄도 모르고 읽게되는 책 2권이 나왔다는 소식에 얼른 읽고 2권도 사야겠다,시간 가다 모르다 2 권 소식 얼른 2 권 사다,50,12,2021,8,6,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-08-14,정말 시간가는줄 모르고 읽었네요~,시간 가다 모르다,18,4,2021,8,5,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-08-12,재밌게 읽었어요~ 2편도 궁금하네요~^,재밌다 2 편도 궁금하다,21,4,2021,8,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-08-12,꿈에 대한 새로운 생각과 상상력을 발휘할수있는 좋은시간이였네요 2편도궁금하네요,꿈 대한 새롭다 생각 상상력 발휘 좋다 시간 2 편도 궁금하다,43,8,2021,8,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-08-11,잘봤습니다.!,,7,1,2021,8,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-08-08,서점에 갈 때마다 베스트셀러 코너에 있어서 읽었는데 그 이유를 알겠어요.,서점 갈다 때 베스트셀러 코너 이유 알다,40,10,2021,8,6,positive,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-08-07,너무재미있어서 다시2권구매완료 읽고또읽고있습니다,재미있다 다시 2 권 완료 또,26,3,2021,8,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-08-05,재밌어요~,재밌다,5,1,2021,8,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-08-04,잘 읽겠습니다,자다,7,2,2021,8,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,2021-08-04,판타지이지만 믿고싶은 세상이네요~ 마지막에 전 많이 울었습니다 .....,판타지 믿다 상이 마지막 전 울다,40,8,2021,8,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-08-04,너무너무 오래 핫한책이라 궁금합니다 2편도 벌써기대,핫 궁금하다 2 편도 벌써 기대,28,6,2021,8,2,positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-08-03,재밌고 소재가 신선하고 꼭 영화 한편 보는  느낌 이네요  2권도 기대 됩니다,재밌다 소재 신선하다 꼭 영화 한편 2 권 기대,43,12,2021,8,1,positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-08-03,아이들과 읽을려도 구매했네요,아이 려,15,3,2021,8,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,2021-08-02,저도 달러구트 꿈 백화점에서 쇼핑하고 싶네요. 신비하고 잼났어요~,달러 구트 꿈 백화점 쇼핑 신비하다 잼 나다,36,8,2021,8,0,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-08-01,재밌게 잘 읽었습니다.,재밌다 자다,12,3,2021,8,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5.0,2021-08-01,재미 있으면서 힐링도 돼요.,재미 힐링 돼다,15,4,2021,8,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.0,2021-07-30,그저 지나쳐 왔던 나의 꿈 속에서 소중한 의미를 되찾게 해주는 마법같은 책.,지나치다 오다 나 꿈 속 소중하다 의미 되찾다 해주다 마법,42,12,2021,7,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-07-30,딸아이의 주문요청. 딸아이의 후기에 의하면 참 잼나는 책이란다.2편도 주문 .좋은책인가보다,딸아이 주문 요청 딸아이 후기 의하다 차다 재다 2 편도 주문 좋다,50,10,2021,7,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
5.0,2021-07-29,책 재밌고 흥미진진하네요. 가볍게 읽기 좋아요. 좋은 책 읽어서 기분이 매우 좋았답니다.,재밌다 흥미진진 가볍다 좋다 좋다 기분 매우 좋다,49,12,2021,7,3,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
5.0,2021-07-27,좋아요,좋다,3,1,2021,7,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-07-27,너무너무 재미있었어요^^,재미있다,13,2,2021,7,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-07-27,"중3, 초6 아이 재미있게 잘읽었어요~",중 3 초 6 아이 재미있다,21,5,2021,7,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5.0,2021-07-26,꿈 백화점안에서 일어나는 이야기여서 그런지 자기전에 읽으면 더 재밌고 좋은거같아요~,꿈 백화점 안 일어나다 이야기 그렇다 자다 재밌다 좋다 거,46,10,2021,7,0,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
5.0,2021-07-26,오랜만에 재밌는 책을 읽은것 같네요,만 재밌다,19,5,2021,7,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-07-26,오랜만에 잼있는 책이였어요^^,만 재다,16,3,2021,7,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-07-24,학교에서 추천 받아 구매했어요... 재미 있다는 데...,학교 추천 받다 재미 데,31,7,2021,7,5,positive,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,2021-07-23,역시나 재밌어요.  꿈을통해 인생을 보아요,역시 재밌다 꿈 통해 인생 보아,23,5,2021,7,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-07-23,신선한 발상에.. 잔잔한 스토리 재밌었어요,신선하다 발상 잔잔하다 스토리 재밌다,23,5,2021,7,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-07-21,나는 무슨 꿈을 꾸고 싶을까 생각해 봅니다. 추천해요~~,나 무슨 꿈 꾸다 생각 추천,31,8,2021,7,2,positive,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.0,2021-07-20,기발한 순간...꿈이었어요 행복한 꿈입니다^^,기발하다 순간 꾸다 행복하다 꿈,25,4,2021,7,1,positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-07-20,제목부터 기대가 됩니다,제목 기대,12,3,2021,7,1,positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-07-20,아이가 정말 재미있다고 하네요~  추전해요~,아이 재미있다 추 전해,24,5,2021,7,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5.0,2021-07-19,따뜻하고 좋은 생각이 들게 하는 책. 아이들이 읽어도 괜찮을 것 같아요,따뜻하다 좋다 생각 아이 괜찮다,39,11,2021,7,0,positive,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5.0,2021-07-19,따뜻하고 좋은 생각이 들게 하는 책. 아이들이 읽어도 괜찮을 것 같아요,따뜻하다 좋다 생각 아이 괜찮다,39,11,2021,7,0,positive,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5.0,2021-07-19,E북으로 읽고 소장하고 싶어서 주문했어요 ㅎㅎ 진짜 재밌게 읽어서 2편도 살거예요~|!!!,북 소장 주문 진짜 재밌다 2 편도 살다,50,11,2021,7,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5.0,2021-07-17,초등학생 아이도 너무 재밌다고하네요.,초등학생 아이 재밌다,20,4,2021,7,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.0,2021-07-17,재밌다는 상품평으로 구매했습니다  기대됩니다,재밌다 상품 평 기대,24,4,2021,7,5,positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-07-16,어린이들이 보는 소설인줄 알았는데 울림이 큰 책이네요,어린이 소설 줄 알다 울림 크다 요,29,7,2021,7,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-07-15,친구의 추천으로 읽게되었는데 재미있고 지루함없이 읽을수 있는 책이었어요!!,친구 추천 되어다 재미있다 지루함,41,8,2021,7,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5.0,2021-07-15,너무 재밌고 좋았어요!!!!,재밌다 좋다,15,3,2021,7,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5.0,2021-07-15,재미 있어요,재미,6,2,2021,7,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.0,2021-07-15,당신이 꿈을 선택해 구매할 수 있다면 어떤 꿈을 가지고 싶은가요? 흥미로운 상상과 감동♡,당신 꿈 선택 어떻다 꿈 가지 흥미롭다 상상 감동,49,13,2021,7,3,positive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,2021-07-14,너무 재미있게 본책이에요 초딩 과 중등 아이들이랑  함께 여러번읽었어요 !!  아이들이 좋,재미있다 초딩 과 중등 아이 번 아이 좋다,50,12,2021,7,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
5.0,2021-07-13,진짜 재미있어요!!,진짜 재미있다,10,2,2021,7,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-07-12,잘 읽었어요,자다,6,2,2021,7,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,2021-07-12,읽고 너무 재밌고 좋아서 친구에게도 선물했습니다,재밌다 좋다 친구 선물,26,6,2021,7,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5.0,2021-07-01,흥미로운 책,흥미롭다,6,2,2021,7,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,2021-07-01,편하게 즐겁게 상상하며 읽었어요 동화읽는 느낌이었어요,편하다 즐겁다 상상 동화,29,6,2021,7,3,positive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-07-01,굿,굿,1,1,2021,7,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-06-30,상상하면서 읽으니깐 즐거웠어요,상상 즐겁다,16,3,2021,6,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-06-29,재밌게 읽었어요,재밌다,8,2,2021,6,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-06-26,딸이 너무 좋다고 하네요,딸 좋다,13,4,2021,6,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
